"path_id"	"full_path_length"	"testable_path_length"	"aberrational_genes"	"proportion_aberrational"	"proportion_of_cohort_w_aberrational_gene_in_path"	"Num_patient_with_aberrational_gene_.s._in_path"	"count_of_aberrational_genes_in_path_cross_cohort"	"max_in_one_gene"	"min_in_one_gene"	"hyperg_p_value"	"hyperg_p_w_FDR"
"S Phase"	"S Phase"	124	124	24	0.193548387096774	0.333333333333333	19	28	4	0	0.759249909995526	1
"GPCR downstream signaling"	"GPCR downstream signaling"	966	966	186	0.192546583850932	0.929824561403509	53	236	15	0	0.993888267653495	1
"Downregulation of TGF-beta receptor signaling"	"Downregulation of TGF-beta receptor signaling"	26	26	5	0.192307692307692	0.0701754385964912	4	5	1	0	0.54370405444251	1
"RNA Polymerase II Transcription"	"RNA Polymerase II Transcription"	104	104	20	0.192307692307692	0.280701754385965	16	25	3	0	0.742764662254419	1
"Class I MHC mediated antigen processing & presentation"	"Class I MHC mediated antigen processing & presentation"	255	255	49	0.192156862745098	0.649122807017544	37	74	7	0	0.879549703168267	1
"Signaling by GPCR"	"Signaling by GPCR"	1078	1078	207	0.192022263450835	0.929824561403509	53	263	15	0	0.996736503406189	1
"Costimulation by the CD28 family"	"Costimulation by the CD28 family"	73	73	14	0.191780821917808	0.403508771929825	23	30	15	0	0.693159829518389	1
"HIV Life Cycle"	"HIV Life Cycle"	146	146	28	0.191780821917808	0.315789473684211	18	34	3	0	0.799527944135508	1
"Formation of HIV elongation complex in the absence of HIV Tat"	"Formation of HIV elongation complex in the absence of HIV Tat"	42	42	8	0.19047619047619	0.157894736842105	9	10	3	0	0.620533149848427	1
"Formation of HIV-1 elongation complex containing HIV-1 Tat"	"Formation of HIV-1 elongation complex containing HIV-1 Tat"	42	42	8	0.19047619047619	0.157894736842105	9	10	3	0	0.620533149848427	1
"Formation of RNA Pol II elongation complex"	"Formation of RNA Pol II elongation complex"	42	42	8	0.19047619047619	0.157894736842105	9	10	3	0	0.620533149848427	1
"G alpha (s) signalling events"	"G alpha (s) signalling events"	126	126	24	0.19047619047619	0.491228070175439	28	33	3	0	0.787491972359667	1
"HIV Transcription Elongation"	"HIV Transcription Elongation"	42	42	8	0.19047619047619	0.157894736842105	9	10	3	0	0.620533149848427	1
"HS-GAG degradation"	"HS-GAG degradation"	21	21	4	0.19047619047619	0.0701754385964912	4	4	1	0	0.523233047459237	1
"Mitochondrial tRNA aminoacylation"	"Mitochondrial tRNA aminoacylation"	21	21	4	0.19047619047619	0.0701754385964912	4	4	1	0	0.523233047459237	1
"RNA Polymerase II Transcription Elongation"	"RNA Polymerase II Transcription Elongation"	42	42	8	0.19047619047619	0.157894736842105	9	10	3	0	0.620533149848427	1
"Synthesis of Leukotrienes (LT) and Eoxins (EX)"	"Synthesis of Leukotrienes (LT) and Eoxins (EX)"	21	21	4	0.19047619047619	0.087719298245614	5	5	2	0	0.523233047459237	1
"Tat-mediated elongation of the HIV-1 transcript"	"Tat-mediated elongation of the HIV-1 transcript"	42	42	8	0.19047619047619	0.157894736842105	9	10	3	0	0.620533149848427	1
"VxPx cargo-targeting to cilium"	"VxPx cargo-targeting to cilium"	21	21	4	0.19047619047619	0.140350877192982	8	8	4	0	0.523233047459237	1
"mRNA Splicing - Minor Pathway"	"mRNA Splicing - Minor Pathway"	42	42	8	0.19047619047619	0.175438596491228	10	11	4	0	0.620533149848427	1
"formation of the beta-catenin:TCF transactivating complex"	"formation of the beta-catenin:TCF transactivating complex"	58	58	11	0.189655172413793	0.421052631578947	24	27	8	0	0.673599834188957	1
"Activation of ATR in response to replication stress"	"Activation of ATR in response to replication stress"	37	37	7	0.189189189189189	0.12280701754386	7	7	1	0	0.609691183072688	1
"Late Phase of HIV Life Cycle"	"Late Phase of HIV Life Cycle"	133	133	25	0.18796992481203	0.298245614035088	17	30	3	0	0.81580840930067	1
"Mismatch Repair"	"Mismatch Repair"	16	16	3	0.1875	0.0526315789473684	3	3	1	0	0.49752473542061	1
"Nucleotide-like (purinergic) receptors"	"Nucleotide-like (purinergic) receptors"	16	16	3	0.1875	0.0526315789473684	3	3	1	0	0.49752473542061	1
"Processive synthesis on the lagging strand"	"Processive synthesis on the lagging strand"	16	16	3	0.1875	0.0526315789473684	3	3	1	0	0.49752473542061	1
"Regulation of beta-cell development"	"Regulation of beta-cell development"	32	32	6	0.1875	0.140350877192982	8	9	4	0	0.597703160273972	1
"Sphingolipid de novo biosynthesis"	"Sphingolipid de novo biosynthesis"	32	32	6	0.1875	0.105263157894737	6	7	2	0	0.597703160273972	1
"TRAF6 mediated IRF7 activation"	"TRAF6 mediated IRF7 activation"	32	32	6	0.1875	0.210526315789474	12	14	8	0	0.597703160273972	1
"Thrombin signalling through proteinase activated receptors (PARs)"	"Thrombin signalling through proteinase activated receptors (PARs)"	32	32	6	0.1875	0.140350877192982	8	9	3	0	0.597703160273972	1
"XBP1(S) activates chaperone genes"	"XBP1(S) activates chaperone genes"	48	48	9	0.1875	0.157894736842105	9	9	1	0	0.658827301853231	1
"p75NTR signals via NF-kB"	"p75NTR signals via NF-kB"	16	16	3	0.1875	0.0701754385964912	4	4	2	0	0.49752473542061	1
"Senescence-Associated Secretory Phenotype (SASP)"	"Senescence-Associated Secretory Phenotype (SASP)"	75	75	14	0.186666666666667	0.298245614035088	17	18	3	0	0.734482860279368	1
"Degradation of GLI2 by the proteasome"	"Degradation of GLI2 by the proteasome"	59	59	11	0.186440677966102	0.175438596491228	10	11	1	0	0.697859904772612	1
"Metabolism of proteins"	"Metabolism of proteins"	694	694	129	0.185878962536023	0.736842105263158	42	172	9	0	0.994212167972814	1
"Organelle biogenesis and maintenance"	"Organelle biogenesis and maintenance"	323	323	60	0.185758513931889	0.56140350877193	32	77	4	0	0.949555343632783	1
"Detoxification of Reactive Oxygen Species"	"Detoxification of Reactive Oxygen Species"	27	27	5	0.185185185185185	0.087719298245614	5	5	1	0	0.58420192472225	1
"Heparan sulfate/heparin (HS-GAG) metabolism"	"Heparan sulfate/heparin (HS-GAG) metabolism"	54	54	10	0.185185185185185	0.210526315789474	12	13	3	0	0.691991369237951	1
"Meiotic recombination"	"Meiotic recombination"	54	54	10	0.185185185185185	0.175438596491228	10	11	2	0	0.691991369237951	1
"Mitotic G1-G1/S phases"	"Mitotic G1-G1/S phases"	135	135	25	0.185185185185185	0.368421052631579	21	31	4	0	0.838813457882438	1
"mTOR signalling"	"mTOR signalling"	27	27	5	0.185185185185185	0.087719298245614	5	7	2	0	0.58420192472225	1
"HIV Infection"	"HIV Infection"	227	227	42	0.185022026431718	0.43859649122807	25	51	3	0	0.913903300378065	1
"Antigen processing: Ubiquitination & Proteasome degradation"	"Antigen processing: Ubiquitination & Proteasome degradation"	211	211	39	0.184834123222749	0.56140350877193	32	58	7	0	0.905653131346405	1
"MHC class II antigen presentation"	"MHC class II antigen presentation"	103	103	19	0.184466019417476	0.280701754385965	16	24	3	0	0.801248406820231	1
"Phagosomal maturation (early endosomal stage)"	"Phagosomal maturation (early endosomal stage)"	38	38	7	0.184210526315789	0.105263157894737	6	8	2	0	0.642152433036871	1
"Defective AMN causes hereditary megaloblastic anemia 1"	"Defective AMN causes hereditary megaloblastic anemia 1"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defective BTD causes biotidinase deficiency"	"Defective BTD causes biotidinase deficiency"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defective CD320 causes methylmalonic aciduria"	"Defective CD320 causes methylmalonic aciduria"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defective CUBN causes hereditary megaloblastic anemia 1"	"Defective CUBN causes hereditary megaloblastic anemia 1"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defective GIF causes intrinsic factor deficiency"	"Defective GIF causes intrinsic factor deficiency"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defective HLCS causes multiple carboxylase deficiency"	"Defective HLCS causes multiple carboxylase deficiency"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defective LMBRD1 causes methylmalonic aciduria and homocystinuria type cblF"	"Defective LMBRD1 causes methylmalonic aciduria and homocystinuria type cblF"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defective MMAA causes methylmalonic aciduria type cblA"	"Defective MMAA causes methylmalonic aciduria type cblA"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defective MMAB causes methylmalonic aciduria type cblB"	"Defective MMAB causes methylmalonic aciduria type cblB"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defective MMACHC causes methylmalonic aciduria and homocystinuria type cblC"	"Defective MMACHC causes methylmalonic aciduria and homocystinuria type cblC"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defective MMADHC causes methylmalonic aciduria and homocystinuria type cblD"	"Defective MMADHC causes methylmalonic aciduria and homocystinuria type cblD"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defective MTR causes methylmalonic aciduria and homocystinuria type cblG"	"Defective MTR causes methylmalonic aciduria and homocystinuria type cblG"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE"	"Defective MTRR causes methylmalonic aciduria and homocystinuria type cblE"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defective MUT causes methylmalonic aciduria mut type"	"Defective MUT causes methylmalonic aciduria mut type"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defective TCN2 causes hereditary megaloblastic anemia"	"Defective TCN2 causes hereditary megaloblastic anemia"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defects in biotin (Btn) metabolism"	"Defects in biotin (Btn) metabolism"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defects in cobalamin (B12) metabolism"	"Defects in cobalamin (B12) metabolism"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Defects in vitamin and cofactor metabolism"	"Defects in vitamin and cofactor metabolism"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Metabolism of vitamins and cofactors"	"Metabolism of vitamins and cofactors"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Metabolism of water-soluble vitamins and cofactors"	"Metabolism of water-soluble vitamins and cofactors"	87	87	16	0.183908045977011	0.280701754385965	16	18	2	0	0.777872559054627	1
"Activation of the phototransduction cascade"	"Activation of the phototransduction cascade"	11	11	2	0.181818181818182	0.0350877192982456	2	2	1	0	0.462200033954739	1
"Androgen biosynthesis"	"Androgen biosynthesis"	11	11	2	0.181818181818182	0.0350877192982456	2	2	1	0	0.462200033954739	1
"Base-free sugar-phosphate removal via the single-nucleotide replacement pathway"	"Base-free sugar-phosphate removal via the single-nucleotide replacement pathway"	11	11	2	0.181818181818182	0.0350877192982456	2	2	1	0	0.462200033954739	1
"CTLA4 inhibitory signaling"	"CTLA4 inhibitory signaling"	22	22	4	0.181818181818182	0.0526315789473684	3	4	1	0	0.56858554193721	1
"Cyclin A/B1 associated events during G2/M transition"	"Cyclin A/B1 associated events during G2/M transition"	22	22	4	0.181818181818182	0.087719298245614	5	5	2	0	0.56858554193721	1
"Dermatan sulfate biosynthesis"	"Dermatan sulfate biosynthesis"	11	11	2	0.181818181818182	0.0526315789473684	3	4	3	0	0.462200033954739	1
"E2F mediated regulation of DNA replication"	"E2F mediated regulation of DNA replication"	33	33	6	0.181818181818182	0.157894736842105	9	9	4	0	0.632871848969255	1
"Extrinsic Pathway"	"Extrinsic Pathway"	22	22	4	0.181818181818182	0.0701754385964912	4	4	1	0	0.56858554193721	1
"G2/M Checkpoints"	"G2/M Checkpoints"	44	44	8	0.181818181818182	0.140350877192982	8	8	1	0	0.679584364908495	1
"Import of palmitoyl-CoA into the mitochondrial matrix"	"Import of palmitoyl-CoA into the mitochondrial matrix"	11	11	2	0.181818181818182	0.0526315789473684	3	3	2	0	0.462200033954739	1
"Intrinsic Pathway"	"Intrinsic Pathway"	22	22	4	0.181818181818182	0.087719298245614	5	5	2	0	0.56858554193721	1
"Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters"	"Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters"	22	22	4	0.181818181818182	0.12280701754386	7	7	3	0	0.56858554193721	1
"Purine ribonucleoside monophosphate biosynthesis"	"Purine ribonucleoside monophosphate biosynthesis"	11	11	2	0.181818181818182	0.0350877192982456	2	2	1	0	0.462200033954739	1
"Pyruvate metabolism"	"Pyruvate metabolism"	22	22	4	0.181818181818182	0.0701754385964912	4	4	1	0	0.56858554193721	1
"SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs"	"SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs"	11	11	2	0.181818181818182	0.0526315789473684	3	3	2	0	0.462200033954739	1
"Sialic acid metabolism"	"Sialic acid metabolism"	33	33	6	0.181818181818182	0.087719298245614	5	6	1	0	0.632871848969255	1
"TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling"	"TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling"	11	11	2	0.181818181818182	0.0350877192982456	2	2	1	0	0.462200033954739	1
"mTORC1-mediated signalling"	"mTORC1-mediated signalling"	11	11	2	0.181818181818182	0.0526315789473684	3	3	2	0	0.462200033954739	1
"Epigenetic regulation of gene expression"	"Epigenetic regulation of gene expression"	94	94	17	0.180851063829787	0.315789473684211	18	21	2	0	0.811230753220285	1
"Transcriptional regulation of white adipocyte differentiation"	"Transcriptional regulation of white adipocyte differentiation"	78	78	14	0.179487179487179	0.333333333333333	19	26	8	0	0.78943982463581	1
"Dual incision reaction in TC-NER"	"Dual incision reaction in TC-NER"	28	28	5	0.178571428571429	0.0701754385964912	4	5	1	0	0.622766022180302	1
"Formation of transcription-coupled NER (TC-NER) repair complex"	"Formation of transcription-coupled NER (TC-NER) repair complex"	28	28	5	0.178571428571429	0.0701754385964912	4	5	1	0	0.622766022180302	1
"G-protein activation"	"G-protein activation"	28	28	5	0.178571428571429	0.087719298245614	5	5	1	0	0.622766022180302	1
"Gap junction trafficking"	"Gap junction trafficking"	28	28	5	0.178571428571429	0.087719298245614	5	5	1	0	0.622766022180302	1
"PKB-mediated events"	"PKB-mediated events"	28	28	5	0.178571428571429	0.087719298245614	5	7	2	0	0.622766022180302	1
"RNA Polymerase III Transcription Initiation From Type 3 Promoter"	"RNA Polymerase III Transcription Initiation From Type 3 Promoter"	28	28	5	0.178571428571429	0.140350877192982	8	9	3	0	0.622766022180302	1
"Asparagine N-linked glycosylation"	"Asparagine N-linked glycosylation"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Defective ALG1 causes ALG1-CDG (CDG-1k)"	"Defective ALG1 causes ALG1-CDG (CDG-1k)"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Defective ALG11 causes ALG11-CDG (CDG-1p)"	"Defective ALG11 causes ALG11-CDG (CDG-1p)"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Defective ALG12 causes ALG12-CDG (CDG-1g)"	"Defective ALG12 causes ALG12-CDG (CDG-1g)"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS)"	"Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS)"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Defective ALG2 causes ALG2-CDG (CDG-1i)"	"Defective ALG2 causes ALG2-CDG (CDG-1i)"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Defective ALG3 causes ALG3-CDG (CDG-1d)"	"Defective ALG3 causes ALG3-CDG (CDG-1d)"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Defective ALG6 causes ALG6-CDG (CDG-1c)"	"Defective ALG6 causes ALG6-CDG (CDG-1c)"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Defective ALG8 causes ALG8-CDG (CDG-1h)"	"Defective ALG8 causes ALG8-CDG (CDG-1h)"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Defective ALG9 causes ALG9-CDG (CDG-1l)"	"Defective ALG9 causes ALG9-CDG (CDG-1l)"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Defective DPAGT1 causes DPAGT1-CDG (CDG-1j) and CMSTA2"	"Defective DPAGT1 causes DPAGT1-CDG (CDG-1j) and CMSTA2"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Defective MAN1B1 causes MRT15"	"Defective MAN1B1 causes MRT15"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Defective MGAT2 causes MGAT2-CDG (CDG-2a)"	"Defective MGAT2 causes MGAT2-CDG (CDG-2a)"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Defective MOGS causes MOGS-CDG (CDG-2b)"	"Defective MOGS causes MOGS-CDG (CDG-2b)"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Defective MPDU1 causes MPDU1-CDG (CDG-1f)"	"Defective MPDU1 causes MPDU1-CDG (CDG-1f)"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Defective RFT1 causes RFT1-CDG (CDG-1n)"	"Defective RFT1 causes RFT1-CDG (CDG-1n)"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Diseases associated with N-glycosylation of proteins"	"Diseases associated with N-glycosylation of proteins"	118	118	21	0.177966101694915	0.298245614035088	17	24	3	0	0.865381420041784	1
"Transcription-coupled NER (TC-NER)"	"Transcription-coupled NER (TC-NER)"	45	45	8	0.177777777777778	0.12280701754386	7	8	1	0	0.706909218814651	1
"Acyl chain remodelling of PG"	"Acyl chain remodelling of PG"	17	17	3	0.176470588235294	0.0701754385964912	4	4	2	0	0.549754622040197	1
"Acyl chain remodelling of PS"	"Acyl chain remodelling of PS"	17	17	3	0.176470588235294	0.0701754385964912	4	4	2	0	0.549754622040197	1
"Branched-chain amino acid catabolism"	"Branched-chain amino acid catabolism"	17	17	3	0.176470588235294	0.0526315789473684	3	3	1	0	0.549754622040197	1
"Chylomicron-mediated lipid transport"	"Chylomicron-mediated lipid transport"	17	17	3	0.176470588235294	0.0701754385964912	4	5	3	0	0.549754622040197	1
"Energy dependent regulation of mTOR by LKB1-AMPK"	"Energy dependent regulation of mTOR by LKB1-AMPK"	17	17	3	0.176470588235294	0.0526315789473684	3	4	2	0	0.549754622040197	1
"Gap-filling DNA repair synthesis and ligation in GG-NER"	"Gap-filling DNA repair synthesis and ligation in GG-NER"	17	17	3	0.176470588235294	0.0526315789473684	3	3	1	0	0.549754622040197	1
"Gap-filling DNA repair synthesis and ligation in TC-NER"	"Gap-filling DNA repair synthesis and ligation in TC-NER"	17	17	3	0.176470588235294	0.0526315789473684	3	3	1	0	0.549754622040197	1
"Metabolism of porphyrins"	"Metabolism of porphyrins"	17	17	3	0.176470588235294	0.0526315789473684	3	3	1	0	0.549754622040197	1
"Nuclear Receptor transcription pathway"	"Nuclear Receptor transcription pathway"	51	51	9	0.176470588235294	0.12280701754386	7	9	1	0	0.735978386868923	1
"Platelet sensitization by LDL"	"Platelet sensitization by LDL"	17	17	3	0.176470588235294	0.105263157894737	6	6	3	0	0.549754622040197	1
"Zinc transporters"	"Zinc transporters"	17	17	3	0.176470588235294	0.0701754385964912	4	5	2	0	0.549754622040197	1
