"path_id"	"full_path_length"	"testable_path_length"	"aberrational_genes"	"proportion_aberrational"	"proportion_of_cohort_w_aberrational_gene_in_path"	"Num_patient_with_aberrational_gene_.s._in_path"	"count_of_aberrational_genes_in_path_cross_cohort"	"max_in_one_gene"	"min_in_one_gene"	"hyperg_p_value"	"hyperg_p_w_FDR"
"Molecules associated with elastic fibres"	"Molecules associated with elastic fibres"	30	30	26	0.866666666666667	0.260135135135135	77	114	12	0	0.448831674893077	1
"TRAF6 Mediated Induction of proinflammatory cytokines"	"TRAF6 Mediated Induction of proinflammatory cytokines"	75	75	65	0.866666666666667	0.47972972972973	142	328	18	0	0.496088978197404	1
"Tight junction interactions"	"Tight junction interactions"	30	30	26	0.866666666666667	0.402027027027027	119	370	57	0	0.448831674893077	1
"negative regulation of TCF-dependent signaling by WNT ligand antagonists"	"negative regulation of TCF-dependent signaling by WNT ligand antagonists"	15	15	13	0.866666666666667	0.233108108108108	69	101	24	0	0.407006544220759	1
"Mitotic Anaphase"	"Mitotic Anaphase"	172	172	149	0.866279069767442	0.658783783783784	195	718	55	0	0.544350460997676	1
"Cap-dependent Translation Initiation"	"Cap-dependent Translation Initiation"	112	112	97	0.866071428571429	0.641891891891892	190	692	60	0	0.52359888573129	1
"Eukaryotic Translation Initiation"	"Eukaryotic Translation Initiation"	112	112	97	0.866071428571429	0.641891891891892	190	692	60	0	0.52359888573129	1
"BMAL1:CLOCK,NPAS2 activates circadian gene expression"	"BMAL1:CLOCK,NPAS2 activates circadian gene expression"	37	37	32	0.864864864864865	0.452702702702703	134	224	60	0	0.473368365864248	1
"NoRC negatively regulates rRNA expression"	"NoRC negatively regulates rRNA expression"	74	74	64	0.864864864864865	0.462837837837838	137	272	55	0	0.513966374178485	1
"Translation"	"Translation"	148	148	128	0.864864864864865	0.692567567567568	205	968	60	0	0.55639447147297	1
"Intrinsic Pathway"	"Intrinsic Pathway"	22	22	19	0.863636363636364	0.375	111	236	56	0	0.448247695818193	1
"Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters"	"Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters"	22	22	19	0.863636363636364	0.398648648648649	118	167	58	0	0.448247695818193	1
"SHC1 events in EGFR signaling"	"SHC1 events in EGFR signaling"	22	22	19	0.863636363636364	0.307432432432432	91	119	32	0	0.448247695818193	1
"Signalling to ERKs"	"Signalling to ERKs"	44	44	38	0.863636363636364	0.331081081081081	98	182	18	0	0.493376242448034	1
"Separation of Sister Chromatids"	"Separation of Sister Chromatids"	161	161	139	0.863354037267081	0.641891891891892	190	648	55	0	0.584376350411201	1
"Antiviral mechanism by IFN-stimulated genes"	"Antiviral mechanism by IFN-stimulated genes"	73	73	63	0.863013698630137	0.52027027027027	154	386	55	0	0.531987401273002	1
"ISG15 antiviral mechanism"	"ISG15 antiviral mechanism"	73	73	63	0.863013698630137	0.52027027027027	154	386	55	0	0.531987401273002	1
"Olfactory Signaling Pathway"	"Olfactory Signaling Pathway"	422	422	364	0.862559241706161	0.398648648648649	118	1570	19	0	0.688086150836438	1
"Phospholipid metabolism"	"Phospholipid metabolism"	138	138	119	0.86231884057971	0.652027027027027	193	833	60	0	0.586925159103795	1
"PIWI-interacting RNA (piRNA) biogenesis"	"PIWI-interacting RNA (piRNA) biogenesis"	29	29	25	0.862068965517241	0.39527027027027	117	189	55	0	0.476777194060004	1
"RNA Polymerase I Promoter Escape"	"RNA Polymerase I Promoter Escape"	29	29	25	0.862068965517241	0.368243243243243	109	144	55	0	0.476777194060004	1
"Mitotic Metaphase and Anaphase"	"Mitotic Metaphase and Anaphase"	173	173	149	0.861271676300578	0.658783783783784	195	718	55	0	0.621336565491645	1
"Processing of Capped Intron-Containing Pre-mRNA"	"Processing of Capped Intron-Containing Pre-mRNA"	144	144	124	0.861111111111111	0.631756756756757	187	647	55	0	0.607019108396836	1
"Toll-Like Receptors Cascades"	"Toll-Like Receptors Cascades"	144	144	124	0.861111111111111	0.679054054054054	201	815	85	0	0.607019108396836	1
"MyD88 cascade initiated on plasma membrane"	"MyD88 cascade initiated on plasma membrane"	86	86	74	0.86046511627907	0.496621621621622	147	375	19	0	0.570936925308453	1
"Toll Like Receptor 10 (TLR10) Cascade"	"Toll Like Receptor 10 (TLR10) Cascade"	86	86	74	0.86046511627907	0.496621621621622	147	375	19	0	0.570936925308453	1
"Toll Like Receptor 5 (TLR5) Cascade"	"Toll Like Receptor 5 (TLR5) Cascade"	86	86	74	0.86046511627907	0.496621621621622	147	375	19	0	0.570936925308453	1
"Chondroitin sulfate/dermatan sulfate metabolism"	"Chondroitin sulfate/dermatan sulfate metabolism"	50	50	43	0.86	0.422297297297297	125	217	18	0	0.532069191863975	1
"Post-translational protein modification"	"Post-translational protein modification"	278	278	239	0.859712230215827	0.733108108108108	217	1689	60	0	0.695997466717245	1
"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	57	57	49	0.859649122807018	0.506756756756757	150	345	60	0	0.545487213847161	1
"Constitutive Signaling by NOTCH1 PEST Domain Mutants"	"Constitutive Signaling by NOTCH1 PEST Domain Mutants"	57	57	49	0.859649122807018	0.506756756756757	150	345	60	0	0.545487213847161	1
"Collagen biosynthesis and modifying enzymes"	"Collagen biosynthesis and modifying enzymes"	64	64	55	0.859375	0.476351351351351	141	405	37	0	0.557467291837281	1
"O-linked glycosylation of mucins"	"O-linked glycosylation of mucins"	64	64	55	0.859375	0.459459459459459	136	461	60	0	0.557467291837281	1
"Toll Like Receptor 9 (TLR9) Cascade"	"Toll Like Receptor 9 (TLR9) Cascade"	92	92	79	0.858695652173913	0.550675675675676	163	462	43	0	0.596073740793703	1
"Diseases of glycosylation"	"Diseases of glycosylation"	226	226	194	0.858407079646018	0.692567567567568	205	1079	60	0	0.693281024647068	1
"Defective B3GAT3 causes JDSSDHD"	"Defective B3GAT3 causes JDSSDHD"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"Defective B4GALT7 causes EDS, progeroid type"	"Defective B4GALT7 causes EDS, progeroid type"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"Defective CHST14 causes EDS, musculocontractural type"	"Defective CHST14 causes EDS, musculocontractural type"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"Defective CHST3 causes SEDCJD"	"Defective CHST3 causes SEDCJD"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"Defective CHST6 causes MCDC1"	"Defective CHST6 causes MCDC1"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"Defective CHSY1 causes TPBS"	"Defective CHSY1 causes TPBS"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"Defective EXT2 causes exostoses 2"	"Defective EXT2 causes exostoses 2"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"Defective PAPSS2 causes SEMD-PA"	"Defective PAPSS2 causes SEMD-PA"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"Defective SLC26A2 causes chondrodysplasias"	"Defective SLC26A2 causes chondrodysplasias"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"Diseases associated with glycosaminoglycan metabolism"	"Diseases associated with glycosaminoglycan metabolism"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"Glycosaminoglycan metabolism"	"Glycosaminoglycan metabolism"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"MPS I - Hurler syndrome"	"MPS I - Hurler syndrome"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"MPS II - Hunter syndrome"	"MPS II - Hunter syndrome"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"MPS IIIA - Sanfilippo syndrome A"	"MPS IIIA - Sanfilippo syndrome A"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"MPS IIIB - Sanfilippo syndrome B"	"MPS IIIB - Sanfilippo syndrome B"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"MPS IIIC - Sanfilippo syndrome C"	"MPS IIIC - Sanfilippo syndrome C"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"MPS IIID - Sanfilippo syndrome D"	"MPS IIID - Sanfilippo syndrome D"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"MPS IV - Morquio syndrome A"	"MPS IV - Morquio syndrome A"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"MPS IV - Morquio syndrome B"	"MPS IV - Morquio syndrome B"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"MPS IX - Natowicz syndrome"	"MPS IX - Natowicz syndrome"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"MPS VI - Maroteaux-Lamy syndrome"	"MPS VI - Maroteaux-Lamy syndrome"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"MPS VII - Sly syndrome"	"MPS VII - Sly syndrome"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"Mucopolysaccharidoses"	"Mucopolysaccharidoses"	120	120	103	0.858333333333333	0.601351351351351	178	600	60	0	0.625757215591206	1
"Acetylcholine Binding And Downstream Events"	"Acetylcholine Binding And Downstream Events"	14	14	12	0.857142857142857	0.128378378378378	38	67	14	0	0.445723450624793	1
"Activation of NIMA Kinases NEK9, NEK6, NEK7"	"Activation of NIMA Kinases NEK9, NEK6, NEK7"	7	7	6	0.857142857142857	0.0608108108108108	18	20	8	0	0.381107534461845	1
"Activation of Nicotinic Acetylcholine Receptors"	"Activation of Nicotinic Acetylcholine Receptors"	14	14	12	0.857142857142857	0.128378378378378	38	67	14	0	0.445723450624793	1
"Anchoring fibril formation"	"Anchoring fibril formation"	7	7	6	0.857142857142857	0.0912162162162162	27	32	9	0	0.381107534461845	1
"Attachment of GPI anchor to uPAR"	"Attachment of GPI anchor to uPAR"	7	7	6	0.857142857142857	0.168918918918919	50	53	32	0	0.381107534461845	1
"CREB phosphorylation"	"CREB phosphorylation"	7	7	6	0.857142857142857	0.101351351351351	30	31	12	0	0.381107534461845	1
"CS/DS degradation"	"CS/DS degradation"	14	14	12	0.857142857142857	0.097972972972973	29	43	10	0	0.445723450624793	1
"DCC mediated attractive signaling"	"DCC mediated attractive signaling"	14	14	12	0.857142857142857	0.307432432432432	91	117	34	0	0.445723450624793	1
"Dual incision reaction in TC-NER"	"Dual incision reaction in TC-NER"	28	28	24	0.857142857142857	0.341216216216216	101	145	55	0	0.505530982553162	1
"Extracellular matrix organization"	"Extracellular matrix organization"	266	266	228	0.857142857142857	0.692567567567568	205	1352	37	0	0.733299720660794	1
"FGFR3b ligand binding and activation"	"FGFR3b ligand binding and activation"	7	7	6	0.857142857142857	0.0709459459459459	21	31	10	0	0.381107534461845	1
"Formation of HIV elongation complex in the absence of HIV Tat"	"Formation of HIV elongation complex in the absence of HIV Tat"	42	42	36	0.857142857142857	0.408783783783784	121	262	55	0	0.540436738227791	1
"Formation of RNA Pol II elongation complex"	"Formation of RNA Pol II elongation complex"	42	42	36	0.857142857142857	0.408783783783784	121	262	55	0	0.540436738227791	1
"Formation of transcription-coupled NER (TC-NER) repair complex"	"Formation of transcription-coupled NER (TC-NER) repair complex"	28	28	24	0.857142857142857	0.341216216216216	101	145	55	0	0.505530982553162	1
"GRB2 events in EGFR signaling"	"GRB2 events in EGFR signaling"	21	21	18	0.857142857142857	0.307432432432432	91	114	32	0	0.480965458218525	1
"GTP hydrolysis and joining of the 60S ribosomal subunit"	"GTP hydrolysis and joining of the 60S ribosomal subunit"	105	105	90	0.857142857142857	0.60472972972973	179	579	55	0	0.626321341497903	1
"HS-GAG degradation"	"HS-GAG degradation"	21	21	18	0.857142857142857	0.222972972972973	66	97	18	0	0.480965458218525	1
"MEK activation"	"MEK activation"	7	7	6	0.857142857142857	0.0743243243243243	22	25	9	0	0.381107534461845	1
"NrCAM interactions"	"NrCAM interactions"	7	7	6	0.857142857142857	0.236486486486486	70	85	51	0	0.381107534461845	1
"Post NMDA receptor activation events"	"Post NMDA receptor activation events"	35	35	30	0.857142857142857	0.334459459459459	99	144	31	0	0.524637992855489	1
"Post-transcriptional silencing by small RNAs"	"Post-transcriptional silencing by small RNAs"	7	7	6	0.857142857142857	0.125	37	42	33	0	0.381107534461845	1
"Postsynaptic nicotinic acetylcholine receptors"	"Postsynaptic nicotinic acetylcholine receptors"	14	14	12	0.857142857142857	0.128378378378378	38	67	14	0	0.445723450624793	1
"Processing of Intronless Pre-mRNAs"	"Processing of Intronless Pre-mRNAs"	14	14	12	0.857142857142857	0.334459459459459	99	130	51	0	0.445723450624793	1
"RAF phosphorylates MEK"	"RAF phosphorylates MEK"	7	7	6	0.857142857142857	0.0743243243243243	22	25	9	0	0.381107534461845	1
"RIP-mediated NFkB activation via ZBP1"	"RIP-mediated NFkB activation via ZBP1"	21	21	18	0.857142857142857	0.22972972972973	68	90	12	0	0.480965458218525	1
"RNA Polymerase II Transcription Elongation"	"RNA Polymerase II Transcription Elongation"	42	42	36	0.857142857142857	0.408783783783784	121	262	55	0	0.540436738227791	1
"Regulation of IFNG signaling"	"Regulation of IFNG signaling"	14	14	12	0.857142857142857	0.226351351351351	67	83	18	0	0.445723450624793	1
"Removal of the Flap Intermediate"	"Removal of the Flap Intermediate"	14	14	12	0.857142857142857	0.216216216216216	64	91	23	0	0.445723450624793	1
"SHC1 events in ERBB4 signaling"	"SHC1 events in ERBB4 signaling"	28	28	24	0.857142857142857	0.266891891891892	79	110	18	0	0.505530982553162	1
"Synthesis of bile acids and bile salts via 24-hydroxycholesterol"	"Synthesis of bile acids and bile salts via 24-hydroxycholesterol"	14	14	12	0.857142857142857	0.162162162162162	48	57	15	0	0.445723450624793	1
"Ubiquinol biosynthesis"	"Ubiquinol biosynthesis"	7	7	6	0.857142857142857	0.0472972972972973	14	17	4	0	0.381107534461845	1
"VxPx cargo-targeting to cilium"	"VxPx cargo-targeting to cilium"	21	21	18	0.857142857142857	0.310810810810811	92	125	31	0	0.480965458218525	1
"Zinc efflux and compartmentalization by the SLC30 family"	"Zinc efflux and compartmentalization by the SLC30 family"	7	7	6	0.857142857142857	0.10472972972973	31	34	23	0	0.381107534461845	1
"binding of TCF/LEF:CTNNB1 to target gene promoters"	"binding of TCF/LEF:CTNNB1 to target gene promoters"	7	7	6	0.857142857142857	0.152027027027027	45	46	36	0	0.381107534461845	1
"repression of WNT target genes"	"repression of WNT target genes"	14	14	12	0.857142857142857	0.0777027027027027	23	32	8	0	0.445723450624793	1
"Immune System"	"Immune System"	1216	1216	1042	0.856907894736842	0.89527027027027	265	6803	85	0	0.942752788170399	1
"Metabolic disorders of biological oxidation enzymes"	"Metabolic disorders of biological oxidation enzymes"	614	614	526	0.856677524429967	0.807432432432432	239	3108	59	0	0.856615332816843	1
"3' -UTR-mediated translational regulation"	"3' -UTR-mediated translational regulation"	104	104	89	0.855769230769231	0.601351351351351	178	585	55	0	0.64083790854658	1
"L13a-mediated translational silencing of Ceruloplasmin expression"	"L13a-mediated translational silencing of Ceruloplasmin expression"	104	104	89	0.855769230769231	0.601351351351351	178	585	55	0	0.64083790854658	1
"Disease"	"Disease"	1954	1954	1671	0.855168884339816	0.942567567567568	279	10305	82	0	0.992030009162985	1
"Circadian Clock"	"Circadian Clock"	55	55	47	0.854545454545454	0.537162162162162	159	325	60	0	0.586574276640247	1
"EPH-ephrin mediated repulsion of cells"	"EPH-ephrin mediated repulsion of cells"	48	48	41	0.854166666666667	0.435810810810811	129	329	58	0	0.576111204346401	1
"Anchoring of the basal body to the plasma membrane"	"Anchoring of the basal body to the plasma membrane"	89	89	76	0.853932584269663	0.533783783783784	158	445	32	0	0.643325693662257	1
"Degradation of the extracellular matrix"	"Degradation of the extracellular matrix"	89	89	76	0.853932584269663	0.513513513513513	152	535	25	0	0.643325693662257	1
"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	89	89	76	0.853932584269663	0.550675675675676	163	484	55	0	0.643325693662257	1
"Elastic fibre formation"	"Elastic fibre formation"	41	41	35	0.853658536585366	0.297297297297297	88	141	12	0	0.564392447389881	1
"SRP-dependent cotranslational protein targeting to membrane"	"SRP-dependent cotranslational protein targeting to membrane"	109	109	93	0.853211009174312	0.594594594594595	176	555	53	0	0.67458484304166	1
"Membrane Trafficking"	"Membrane Trafficking"	190	190	162	0.852631578947368	0.699324324324324	207	876	58	0	0.752813645593167	1
"Glycerophospholipid biosynthesis"	"Glycerophospholipid biosynthesis"	88	88	75	0.852272727272727	0.597972972972973	177	529	56	0	0.658883548732736	1
"CREB phosphorylation through the activation of Ras"	"CREB phosphorylation through the activation of Ras"	27	27	23	0.851851851851852	0.243243243243243	72	96	17	0	0.53499392782452	1
"Host Interactions of HIV factors"	"Host Interactions of HIV factors"	135	135	115	0.851851851851852	0.635135135135135	188	701	58	0	0.716707260098072	1
"Prolonged ERK activation events"	"Prolonged ERK activation events"	27	27	23	0.851851851851852	0.277027027027027	82	127	18	0	0.53499392782452	1
"Recycling pathway of L1"	"Recycling pathway of L1"	27	27	23	0.851851851851852	0.415540540540541	123	177	58	0	0.53499392782452	1
"Sema4D in semaphorin signaling"	"Sema4D in semaphorin signaling"	27	27	23	0.851851851851852	0.216216216216216	64	83	16	0	0.53499392782452	1
"Formation of a pool of free 40S subunits"	"Formation of a pool of free 40S subunits"	94	94	80	0.851063829787234	0.557432432432432	165	421	53	0	0.679062487350116	1
