Sample	Chromosome	Start.bp	End.bp	Num.Markers	Seg.CN
TCGA-CR-7395-01A-11D-2010-01	15	23687685	101884307	44548	0.000000
TCGA-CR-7395-01A-11D-2010-01	16	653459	89379936	40811	0.000000
TCGA-CR-7395-01A-11D-2010-01	17	987221	80917016	36997	0.000000
TCGA-CR-7395-01A-11D-2010-01	18	329586	77107934	42680	0.000000
TCGA-CR-7395-01A-11D-2010-01	19	284018	58878226	23957	0.000000
TCGA-CR-7395-01A-11D-2010-01	20	455764	62219837	37299	0.000000
TCGA-CR-7395-01A-11D-2010-01	21	15347621	47678774	20591	0.000000
TCGA-CR-7395-01A-11D-2010-01	22	17423930	49331012	16937	0.000000
TCGA-CR-7395-01A-11D-2010-01	X	3157107	154905589	63813	0.000000
TCGA-CR-7397-01A-11D-2010-01	1	3218610	247813706	129197	0.000000
TCGA-CR-7397-01A-11D-2010-01	2	484222	242476062	131348	0.000000
TCGA-CR-7397-01A-11D-2010-01	3	2212571	90485962	50932	0.000000
TCGA-CR-7397-01A-11D-2010-01	3	93734671	110027465	8683	0.109615
TCGA-CR-7397-01A-11D-2010-01	3	110030349	110255772	157	0.000000
TCGA-CR-7397-01A-11D-2010-01	3	110256429	111285876	548	0.393128
TCGA-CR-7397-01A-11D-2010-01	3	111286060	197538677	46101	0.000000
TCGA-CR-7397-01A-11D-2010-01	4	1053934	188762240	102782	0.000000
TCGA-CR-7397-01A-11D-2010-01	5	914233	24792596	14454	0.309897
TCGA-CR-7397-01A-11D-2010-01	5	24806766	28231481	1737	-0.768488
TCGA-CR-7397-01A-11D-2010-01	5	28234522	180360469	84357	0.000000
TCGA-CR-7397-01A-11D-2010-01	6	1014281	36232422	20885	0.000000
TCGA-CR-7397-01A-11D-2010-01	6	36236522	36246570	10	-0.649746
TCGA-CR-7397-01A-11D-2010-01	6	36246707	54836739	11711	0.000000
TCGA-CR-7397-01A-11D-2010-01	6	54841756	62234537	1314	0.903843
TCGA-CR-7397-01A-11D-2010-01	6	62236967	65107624	1308	1.048328
TCGA-CR-7397-01A-11D-2010-01	6	65108078	117939097	29917	0.000000
TCGA-CR-7397-01A-11D-2010-01	6	117941011	117948931	5	-1.071420
TCGA-CR-7397-01A-11D-2010-01	6	117950691	136271527	10921	0.000000
TCGA-CR-7397-01A-11D-2010-01	6	136274844	136284607	11	-1.060154
TCGA-CR-7397-01A-11D-2010-01	6	136288736	170903919	20450	0.000000
TCGA-CR-7397-01A-11D-2010-01	7	705284	158385118	81355	0.000000
TCGA-CR-7397-01A-11D-2010-01	8	617667	145232496	81576	0.000000
TCGA-CR-7397-01A-11D-2010-01	9	789932	9077607	5099	0.000000
TCGA-CR-7397-01A-11D-2010-01	9	9077934	9757220	378	-0.290797
TCGA-CR-7397-01A-11D-2010-01	9	9757273	21383193	7671	0.000000
TCGA-CR-7397-01A-11D-2010-01	9	21391231	22257184	551	-0.309842
TCGA-CR-7397-01A-11D-2010-01	9	22258915	31018818	4836	0.000000
TCGA-CR-7397-01A-11D-2010-01	9	31020381	31055638	32	-0.693186
TCGA-CR-7397-01A-11D-2010-01	9	31063410	32185506	756	0.000000
TCGA-CR-7397-01A-11D-2010-01	9	32185642	32224466	38	0.348830
TCGA-CR-7397-01A-11D-2010-01	9	32233405	140938752	48686	0.000000
TCGA-CR-7397-01A-11D-2010-01	10	415240	135225087	80905	0.000000
TCGA-CR-7397-01A-11D-2010-01	11	456120	13191779	7755	0.000000
TCGA-CR-7397-01A-11D-2010-01	11	13192444	13196670	6	-1.106309
TCGA-CR-7397-01A-11D-2010-01	11	13197209	134140152	69513	0.000000
TCGA-CR-7397-01A-11D-2010-01	12	889902	133161346	73975	0.000000
TCGA-CR-7397-01A-11D-2010-01	13	19450806	114987458	56669	0.000000
TCGA-CR-7397-01A-11D-2010-01	14	20501368	105988038	49467	0.000000
TCGA-CR-7397-01A-11D-2010-01	15	23687685	27387990	2137	0.267388
TCGA-CR-7397-01A-11D-2010-01	15	27389621	101884307	42411	0.000000
TCGA-CR-7397-01A-11D-2010-01	16	653459	89379936	40811	0.000000
TCGA-CR-7397-01A-11D-2010-01	17	987221	13035188	6719	0.000000
TCGA-CR-7397-01A-11D-2010-01	17	13035617	25363654	2956	0.340707
TCGA-CR-7397-01A-11D-2010-01	17	25363739	80917016	27322	0.000000
TCGA-CR-7397-01A-11D-2010-01	18	329586	77107934	42680	0.000000
TCGA-CR-7397-01A-11D-2010-01	19	284018	58878226	23957	0.000000
TCGA-CR-7397-01A-11D-2010-01	20	455764	31440600	17600	0.000000
TCGA-CR-7397-01A-11D-2010-01	20	31441148	33025567	793	0.693346
TCGA-CR-7397-01A-11D-2010-01	20	33026003	55024405	14207	0.000000
TCGA-CR-7397-01A-11D-2010-01	20	55026741	57078447	1489	0.734526
TCGA-CR-7397-01A-11D-2010-01	20	57081130	58487772	1004	0.287879
TCGA-CR-7397-01A-11D-2010-01	20	58488484	62219837	2206	0.000000
TCGA-CR-7397-01A-11D-2010-01	21	15347621	47678774	20591	0.000000
TCGA-CR-7397-01A-11D-2010-01	22	17423930	49331012	16937	0.000000
TCGA-CR-7397-01A-11D-2010-01	X	3157107	62176166	23918	0.000000
TCGA-CR-7397-01A-11D-2010-01	X	62178060	66518365	1529	0.194103
TCGA-CR-7397-01A-11D-2010-01	X	66519321	66529174	7	-0.636191
TCGA-CR-7397-01A-11D-2010-01	X	66534335	154905589	38359	0.000000
TCGA-CR-7398-01A-11D-2010-01	1	3218610	27806562	12988	0.000000
TCGA-CR-7398-01A-11D-2010-01	1	27848543	28076935	102	0.650343
TCGA-CR-7398-01A-11D-2010-01	1	28077118	189167923	79155	0.000000
TCGA-CR-7398-01A-11D-2010-01	1	189190480	189256792	34	-0.714170
TCGA-CR-7398-01A-11D-2010-01	1	189546988	247813706	36918	0.000000
TCGA-CR-7398-01A-11D-2010-01	2	484222	242476062	131348	0.000000
TCGA-CR-7398-01A-11D-2010-01	3	2212571	197538677	106421	0.000000
TCGA-CR-7398-01A-11D-2010-01	4	1053934	42347947	25393	0.000000
TCGA-CR-7398-01A-11D-2010-01	4	42354569	42364051	10	-0.592432
TCGA-CR-7398-01A-11D-2010-01	4	42377217	48068826	2763	0.000000
TCGA-CR-7398-01A-11D-2010-01	4	52698757	52831381	76	0.348110
TCGA-CR-7398-01A-11D-2010-01	4	52831383	52871149	24	0.000000
TCGA-CR-7398-01A-11D-2010-01	4	52871894	58694489	3828	0.113304
TCGA-CR-7398-01A-11D-2010-01	4	58696511	108522041	27381	0.000000
TCGA-CR-7398-01A-11D-2010-01	4	108527216	108599652	41	0.314303
TCGA-CR-7398-01A-11D-2010-01	4	108600140	188762240	43266	0.000000
TCGA-CR-7398-01A-11D-2010-01	5	914233	180360469	100548	0.000000
TCGA-CR-7398-01A-11D-2010-01	6	1014281	32871536	19234	0.766813
TCGA-CR-7398-01A-11D-2010-01	6	32880545	134678369	55712	0.000000
TCGA-CR-7398-01A-11D-2010-01	6	134684358	135269555	418	0.678910
TCGA-CR-7398-01A-11D-2010-01	6	135271797	170903919	21168	0.000000
TCGA-CR-7398-01A-11D-2010-01	7	705284	44019465	25054	0.000000
TCGA-CR-7398-01A-11D-2010-01	7	44019535	44081094	6	-0.347901
TCGA-CR-7398-01A-11D-2010-01	7	44082242	158385118	56295	0.000000
TCGA-CR-7398-01A-11D-2010-01	8	617667	72311997	38898	0.000000
TCGA-CR-7398-01A-11D-2010-01	8	72314205	72419417	58	0.613659
TCGA-CR-7398-01A-11D-2010-01	8	72425329	72464715	22	1.646257
TCGA-CR-7398-01A-11D-2010-01	8	72475706	73666395	823	0.613659
TCGA-CR-7398-01A-11D-2010-01	8	73669098	145232496	41775	0.000000
TCGA-CR-7398-01A-11D-2010-01	9	789932	140938752	68047	0.000000
TCGA-CR-7398-01A-11D-2010-01	10	415240	135225087	80905	0.000000
TCGA-CR-7398-01A-11D-2010-01	11	456120	134140152	77274	0.000000
TCGA-CR-7398-01A-11D-2010-01	12	889902	1910403	235	1.274158
TCGA-CR-7398-01A-11D-2010-01	12	1911830	3127313	693	0.000000
TCGA-CR-7398-01A-11D-2010-01	12	3128455	3369731	201	1.020407
TCGA-CR-7398-01A-11D-2010-01	12	3370811	4139900	515	0.000000
TCGA-CR-7398-01A-11D-2010-01	12	4146777	4313141	117	1.110295
TCGA-CR-7398-01A-11D-2010-01	12	4315140	4611102	264	0.000000
TCGA-CR-7398-01A-11D-2010-01	12	4611295	9286203	2619	1.127903
TCGA-CR-7398-01A-11D-2010-01	12	9289708	9987960	224	0.000000
TCGA-CR-7398-01A-11D-2010-01	12	9988385	10164842	152	1.068393
TCGA-CR-7398-01A-11D-2010-01	12	10167277	10295574	76	0.000000
TCGA-CR-7398-01A-11D-2010-01	12	10298165	13720043	2022	1.176249
TCGA-CR-7398-01A-11D-2010-01	12	13720422	14117136	345	0.116074
TCGA-CR-7398-01A-11D-2010-01	12	14117210	15158120	561	1.289841
TCGA-CR-7398-01A-11D-2010-01	12	15159131	21756226	3943	0.116074
TCGA-CR-7398-01A-11D-2010-01	12	21759580	22285302	376	1.187858
TCGA-CR-7398-01A-11D-2010-01	12	22295117	23801976	963	0.116074
TCGA-CR-7398-01A-11D-2010-01	12	23802262	25370539	932	1.262002
TCGA-CR-7398-01A-11D-2010-01	12	25370603	25404604	88	0.826292
TCGA-CR-7398-01A-11D-2010-01	12	25404761	29979925	2987	1.248507
TCGA-CR-7398-01A-11D-2010-01	12	29981135	30384878	337	0.116074
TCGA-CR-7398-01A-11D-2010-01	12	30420195	30649910	216	0.000000
TCGA-CR-7398-01A-11D-2010-01	12	30658015	32339345	964	1.414122
TCGA-CR-7398-01A-11D-2010-01	12	32356838	32378417	15	0.000000
TCGA-CR-7398-01A-11D-2010-01	12	32379630	32700077	252	1.481346
TCGA-CR-7398-01A-11D-2010-01	12	32700402	33288958	386	2.643064
TCGA-CR-7398-01A-11D-2010-01	12	33290657	33454062	49	3.571362
TCGA-CR-7398-01A-11D-2010-01	12	33454804	33521107	39	2.643064
TCGA-CR-7398-01A-11D-2010-01	12	39223566	48924675	5408	0.000000
TCGA-CR-7398-01A-11D-2010-01	12	48927514	48954225	25	-1.292893
TCGA-CR-7398-01A-11D-2010-01	12	48958776	72952095	13955	0.000000
TCGA-CR-7398-01A-11D-2010-01	12	72955245	72998135	28	0.604590
TCGA-CR-7398-01A-11D-2010-01	12	72999847	73936713	421	1.172756
TCGA-CR-7398-01A-11D-2010-01	12	73937905	133161346	34567	0.000000
TCGA-CR-7398-01A-11D-2010-01	13	19450806	114987458	56669	0.000000
TCGA-CR-7398-01A-11D-2010-01	14	20501368	105988038	49467	0.000000
TCGA-CR-7398-01A-11D-2010-01	15	23687685	101884307	44548	0.000000
TCGA-CR-7398-01A-11D-2010-01	16	653459	76387187	31796	0.000000
TCGA-CR-7398-01A-11D-2010-01	16	76389134	76390806	5	-0.576586
TCGA-CR-7398-01A-11D-2010-01	16	76391243	89379936	9010	0.000000
TCGA-CR-7398-01A-11D-2010-01	17	987221	5179524	1802	0.000000
TCGA-CR-7398-01A-11D-2010-01	17	5179984	5191527	5	-0.582919
TCGA-CR-7398-01A-11D-2010-01	17	5193813	25967949	8128	0.000000
TCGA-CR-7398-01A-11D-2010-01	17	25968300	26062362	58	-0.582919
TCGA-CR-7398-01A-11D-2010-01	17	26062462	40520362	6542	0.000000
TCGA-CR-7398-01A-11D-2010-01	17	40521975	40539260	14	-0.730377
TCGA-CR-7398-01A-11D-2010-01	17	40542210	80917016	20448	0.000000
TCGA-CR-7398-01A-11D-2010-01	18	329586	18694022	8220	0.000000
TCGA-CR-7398-01A-11D-2010-01	18	18697629	36931143	11140	1.162078
TCGA-CR-7398-01A-11D-2010-01	18	37070215	39841772	1648	0.000000
TCGA-CR-7398-01A-11D-2010-01	18	39841906	77107934	21672	1.178710
TCGA-CR-7398-01A-11D-2010-01	19	284018	58878226	23957	0.000000
TCGA-CR-7398-01A-11D-2010-01	20	455764	62219837	37299	0.000000
TCGA-CR-7398-01A-11D-2010-01	21	15347621	47678774	20591	0.000000
TCGA-CR-7398-01A-11D-2010-01	22	17423930	49331012	16937	0.000000
TCGA-CR-7398-01A-11D-2010-01	X	3157107	57480930	23649	0.000000
TCGA-CR-7398-01A-11D-2010-01	X	57490680	57619775	54	0.628205
TCGA-CR-7398-01A-11D-2010-01	X	57621632	154905589	40110	0.000000
TCGA-CR-7399-01A-11D-2010-01	1	3218610	50161291	24844	0.000000
TCGA-CR-7399-01A-11D-2010-01	1	50169645	96943994	29243	-0.353823
TCGA-CR-7399-01A-11D-2010-01	1	96944736	96947496	5	-1.221821
TCGA-CR-7399-01A-11D-2010-01	1	96953638	149884927	13741	-0.353823
TCGA-CR-7399-01A-11D-2010-01	1	149885583	247813706	61364	0.000000
TCGA-CR-7399-01A-11D-2010-01	2	484222	78061572	45296	0.000000
TCGA-CR-7399-01A-11D-2010-01	2	78063158	78112624	32	-0.372666
TCGA-CR-7399-01A-11D-2010-01	2	78114852	78574081	248	0.000000
TCGA-CR-7399-01A-11D-2010-01	2	78578728	78616234	15	-0.379252
TCGA-CR-7399-01A-11D-2010-01	2	78620842	242476062	85757	0.000000
TCGA-CR-7399-01A-11D-2010-01	3	2212571	3257223	464	0.642272
TCGA-CR-7399-01A-11D-2010-01	3	3257888	6481514	1616	0.744456
TCGA-CR-7399-01A-11D-2010-01	3	6585468	61819856	31861	0.000000
TCGA-CR-7399-01A-11D-2010-01	3	61820079	77244218	10413	-0.348869
TCGA-CR-7399-01A-11D-2010-01	3	77245362	77248647	5	-1.117047
TCGA-CR-7399-01A-11D-2010-01	3	77251195	77305891	36	-0.513329
TCGA-CR-7399-01A-11D-2010-01	3	77305980	84065866	3563	-0.348869
TCGA-CR-7399-01A-11D-2010-01	3	84072359	84274255	75	0.398035
TCGA-CR-7399-01A-11D-2010-01	3	84279776	86066763	798	0.000000
TCGA-CR-7399-01A-11D-2010-01	3	86071408	89525000	1830	-0.379387
TCGA-CR-7399-01A-11D-2010-01	3	89556027	124310292	17494	0.000000
TCGA-CR-7399-01A-11D-2010-01	3	124312530	130132631	3184	0.410108
TCGA-CR-7399-01A-11D-2010-01	3	130134563	137731900	4450	0.590584
TCGA-CR-7399-01A-11D-2010-01	3	137735053	139033971	521	1.347361
TCGA-CR-7399-01A-11D-2010-01	3	139034049	174355158	18275	0.880359
TCGA-CR-7399-01A-11D-2010-01	3	174356738	197538677	11836	0.410108
TCGA-CR-7399-01A-11D-2010-01	4	1053934	125451364	69088	0.000000
TCGA-CR-7399-01A-11D-2010-01	4	125451627	137692712	5883	-0.354963
TCGA-CR-7399-01A-11D-2010-01	4	137693039	137699605	13	-1.285385
TCGA-CR-7399-01A-11D-2010-01	4	137704034	188762240	27798	-0.354963
TCGA-CR-7399-01A-11D-2010-01	5	914233	8143723	5160	0.000000
TCGA-CR-7399-01A-11D-2010-01	5	8145801	15331119	4717	0.189371
TCGA-CR-7399-01A-11D-2010-01	5	15331131	180360469	90671	0.000000
TCGA-CR-7399-01A-11D-2010-01	6	1014281	26167613	17511	0.000000
TCGA-CR-7399-01A-11D-2010-01	6	26168062	26246784	48	-0.302285
TCGA-CR-7399-01A-11D-2010-01	6	26247813	51531682	12806	0.000000
TCGA-CR-7399-01A-11D-2010-01	6	51536924	57206485	3551	0.813742
TCGA-CR-7399-01A-11D-2010-01	6	62234533	81110246	10240	0.000000
TCGA-CR-7399-01A-11D-2010-01	6	81112189	81998367	550	0.380012
TCGA-CR-7399-01A-11D-2010-01	6	81998508	170903919	51826	0.000000
TCGA-CR-7399-01A-11D-2010-01	7	705284	75612184	38242	0.000000
TCGA-CR-7399-01A-11D-2010-01	7	75625229	77169397	425	0.930133
TCGA-CR-7399-01A-11D-2010-01	7	77169782	83153479	3783	-0.358381
TCGA-CR-7399-01A-11D-2010-01	7	83160223	87084334	2184	0.000000
TCGA-CR-7399-01A-11D-2010-01	7	87103263	88141179	520	1.072014
TCGA-CR-7399-01A-11D-2010-01	7	89895863	91725037	1095	1.644146
TCGA-CR-7399-01A-11D-2010-01	7	91730786	94897653	1904	1.072014
TCGA-CR-7399-01A-11D-2010-01	7	94903140	96843778	1253	0.000000
TCGA-CR-7399-01A-11D-2010-01	7	96847761	98405098	786	0.685258
TCGA-CR-7399-01A-11D-2010-01	7	98405206	100044348	589	1.405361
TCGA-CR-7399-01A-11D-2010-01	7	100045509	103781950	1509	0.685258
TCGA-CR-7399-01A-11D-2010-01	7	103785265	104235747	325	1.575560
TCGA-CR-7399-01A-11D-2010-01	7	104237169	108470131	2443	0.427626
TCGA-CR-7399-01A-11D-2010-01	7	108477329	120006069	5823	-0.349252
TCGA-CR-7399-01A-11D-2010-01	7	120007081	158385118	20474	0.000000
TCGA-CR-7399-01A-11D-2010-01	8	617667	3454108	1440	0.000000
TCGA-CR-7399-01A-11D-2010-01	8	3454659	3673769	96	-0.382172
TCGA-CR-7399-01A-11D-2010-01	8	3676224	3739871	78	0.000000
TCGA-CR-7399-01A-11D-2010-01	8	3740192	3876317	72	-0.477692
TCGA-CR-7399-01A-11D-2010-01	8	3893880	36235570	19449	0.000000
TCGA-CR-7399-01A-11D-2010-01	8	36238083	39024714	1312	0.709299
TCGA-CR-7399-01A-11D-2010-01	8	39028026	102055195	33189	0.000000
TCGA-CR-7399-01A-11D-2010-01	8	102059124	102159356	78	1.001136
TCGA-CR-7399-01A-11D-2010-01	8	102161716	145232496	25862	0.000000
TCGA-CR-7399-01A-11D-2010-01	9	789932	4426991	2608	0.000000
TCGA-CR-7399-01A-11D-2010-01	9	4428615	6075917	956	3.649466
TCGA-CR-7399-01A-11D-2010-01	9	6083854	8393996	1046	1.891113
TCGA-CR-7399-01A-11D-2010-01	9	8396388	16962019	5103	0.807192
TCGA-CR-7399-01A-11D-2010-01	9	16962091	17064874	82	-0.691122
TCGA-CR-7399-01A-11D-2010-01	9	17071162	21963430	3694	0.771025
TCGA-CR-7399-01A-11D-2010-01	9	21976870	22035479	67	-0.324901
TCGA-CR-7399-01A-11D-2010-01	9	22037369	33005741	6329	0.703296
TCGA-CR-7399-01A-11D-2010-01	9	33005757	38747064	3457	0.444426
TCGA-CR-7399-01A-11D-2010-01	9	38747688	104620529	22423	0.000000
TCGA-CR-7399-01A-11D-2010-01	9	104620990	127473881	15505	0.377934
TCGA-CR-7399-01A-11D-2010-01	9	127480162	127938472	218	1.085961
TCGA-CR-7399-01A-11D-2010-01	9	127938486	127943433	5	0.253269
TCGA-CR-7399-01A-11D-2010-01	9	127945971	140938752	6554	-0.383517
TCGA-CR-7399-01A-11D-2010-01	10	415240	135225087	80905	0.000000
TCGA-CR-7399-01A-11D-2010-01	11	456120	68737062	36052	0.000000
TCGA-CR-7399-01A-11D-2010-01	11	68743662	70982978	1262	3.656854
TCGA-CR-7399-01A-11D-2010-01	11	70985417	71353265	271	2.985781
TCGA-CR-7399-01A-11D-2010-01	11	71356791	71626089	45	1.830731
TCGA-CR-7399-01A-11D-2010-01	11	71626602	72640991	465	2.849781
TCGA-CR-7399-01A-11D-2010-01	11	72653291	72672681	8	0.164629
TCGA-CR-7399-01A-11D-2010-01	11	72675467	72691661	8	0.563686
TCGA-CR-7399-01A-11D-2010-01	11	72697077	134140152	39163	0.000000
TCGA-CR-7399-01A-11D-2010-01	12	889902	133161346	73975	0.000000
TCGA-CR-7399-01A-11D-2010-01	13	19450806	24092701	2437	-0.289854
TCGA-CR-7399-01A-11D-2010-01	13	24096451	26310566	1027	0.000000
TCGA-CR-7399-01A-11D-2010-01	13	26310666	28628001	1675	0.399373
TCGA-CR-7399-01A-11D-2010-01	13	28628154	34674900	4234	0.511468
TCGA-CR-7399-01A-11D-2010-01	13	34674943	38067575	2291	0.000000
TCGA-CR-7399-01A-11D-2010-01	13	38125214	40429404	1643	-0.349939
TCGA-CR-7399-01A-11D-2010-01	13	40430714	41268772	621	0.000000
TCGA-CR-7399-01A-11D-2010-01	13	41272870	41662091	175	-0.429178
TCGA-CR-7399-01A-11D-2010-01	13	41665956	83618161	22991	-0.754159
TCGA-CR-7399-01A-11D-2010-01	13	83622101	84675872	534	1.993902
TCGA-CR-7399-01A-11D-2010-01	13	84676802	85790229	625	0.744920
TCGA-CR-7399-01A-11D-2010-01	13	85796320	99878739	8588	-0.750787
TCGA-CR-7399-01A-11D-2010-01	13	99880010	101769652	1180	0.671344
TCGA-CR-7399-01A-11D-2010-01	13	101770876	114637822	8580	0.000000
TCGA-CR-7399-01A-11D-2010-01	13	114847013	114987458	68	-0.801576
TCGA-CR-7399-01A-11D-2010-01	14	20501368	20577698	33	0.844869
TCGA-CR-7399-01A-11D-2010-01	14	20578170	20905515	233	2.179179
TCGA-CR-7399-01A-11D-2010-01	14	20910408	20947268	32	-0.781246
TCGA-CR-7399-01A-11D-2010-01	14	20950183	21338687	249	-0.399041
TCGA-CR-7399-01A-11D-2010-01	14	21432949	33908096	6525	-0.709124
TCGA-CR-7399-01A-11D-2010-01	14	33910135	41489187	4233	-0.279849
TCGA-CR-7399-01A-11D-2010-01	14	41489263	48334066	2851	0.000000
TCGA-CR-7399-01A-11D-2010-01	14	48338963	50714274	1247	0.568271
TCGA-CR-7399-01A-11D-2010-01	14	50723960	56738700	4005	0.419136
TCGA-CR-7399-01A-11D-2010-01	14	56741515	63191094	4089	0.000000
TCGA-CR-7399-01A-11D-2010-01	14	63191476	68042255	2722	0.387409
TCGA-CR-7399-01A-11D-2010-01	14	68051087	68143057	50	0.978167
TCGA-CR-7399-01A-11D-2010-01	14	68148173	76143526	4829	-0.329915
TCGA-CR-7399-01A-11D-2010-01	14	76144907	76997276	532	0.000000
TCGA-CR-7399-01A-11D-2010-01	14	76997681	77140698	72	1.429134
TCGA-CR-7399-01A-11D-2010-01	14	77141056	77677954	375	0.792059
TCGA-CR-7399-01A-11D-2010-01	14	77678036	77940860	178	1.474800
TCGA-CR-7399-01A-11D-2010-01	14	77942316	79894818	1404	0.000000
TCGA-CR-7399-01A-11D-2010-01	14	79898506	85014881	3322	-0.321500
TCGA-CR-7399-01A-11D-2010-01	14	85016475	85826499	509	0.423340
TCGA-CR-7399-01A-11D-2010-01	14	85826542	86128608	241	0.000000
TCGA-CR-7399-01A-11D-2010-01	14	86131798	87641215	897	0.423172
TCGA-CR-7399-01A-11D-2010-01	14	87650216	91098946	1975	-0.364165
TCGA-CR-7399-01A-11D-2010-01	14	91099211	95181130	2627	-0.753085
TCGA-CR-7399-01A-11D-2010-01	14	95185017	95614138	339	0.000000
TCGA-CR-7399-01A-11D-2010-01	14	95619778	96143647	431	-0.798564
TCGA-CR-7399-01A-11D-2010-01	14	96150396	97041206	609	0.000000
TCGA-CR-7399-01A-11D-2010-01	14	97043809	97121303	63	0.289162
TCGA-CR-7399-01A-11D-2010-01	14	97124096	97239216	82	0.000000
TCGA-CR-7399-01A-11D-2010-01	14	97239684	99243559	1572	0.954408
TCGA-CR-7399-01A-11D-2010-01	14	99245618	100382036	712	0.343745
TCGA-CR-7399-01A-11D-2010-01	14	100382870	100592278	114	0.000000
TCGA-CR-7399-01A-11D-2010-01	14	100597953	105988038	2315	-0.764339
TCGA-CR-7399-01A-11D-2010-01	15	23687685	101884307	44548	0.000000
TCGA-CR-7399-01A-11D-2010-01	16	653459	30682494	13412	0.000000
TCGA-CR-7399-01A-11D-2010-01	16	30682568	31850299	483	-0.293561
TCGA-CR-7399-01A-11D-2010-01	16	46507665	46850405	113	0.803093
TCGA-CR-7399-01A-11D-2010-01	16	46854242	46891146	13	0.000000
TCGA-CR-7399-01A-11D-2010-01	16	46891253	64614407	11537	-0.309338
TCGA-CR-7399-01A-11D-2010-01	16	64614592	89379936	15253	0.000000
TCGA-CR-7399-01A-11D-2010-01	17	987221	76105731	35151	0.000000
TCGA-CR-7399-01A-11D-2010-01	17	76105860	76557943	189	0.373785
TCGA-CR-7399-01A-11D-2010-01	17	76558773	77324364	318	1.888559
TCGA-CR-7399-01A-11D-2010-01	17	77325326	77477826	86	0.741291
TCGA-CR-7399-01A-11D-2010-01	17	77480325	80917016	1253	0.000000
TCGA-CR-7399-01A-11D-2010-01	18	329586	14660482	8218	0.000000
TCGA-CR-7399-01A-11D-2010-01	18	18689747	23205223	2635	0.378386
TCGA-CR-7399-01A-11D-2010-01	18	23206296	23363092	100	1.332366
TCGA-CR-7399-01A-11D-2010-01	18	23363564	27147955	2278	0.378386
TCGA-CR-7399-01A-11D-2010-01	18	27155224	30251411	1982	0.000000
TCGA-CR-7399-01A-11D-2010-01	18	30254163	30280311	17	0.570804
TCGA-CR-7399-01A-11D-2010-01	18	30282154	77107934	27450	0.000000
TCGA-CR-7399-01A-11D-2010-01	19	284018	14115718	4987	-0.350971
TCGA-CR-7399-01A-11D-2010-01	19	14123115	14160691	15	0.367098
TCGA-CR-7399-01A-11D-2010-01	19	14161784	58878226	18955	0.000000
TCGA-CR-7399-01A-11D-2010-01	20	455764	59992653	36373	0.000000
TCGA-CR-7399-01A-11D-2010-01	20	59992744	62219837	926	0.693383
TCGA-CR-7399-01A-11D-2010-01	21	15347621	47678774	20591	0.000000
TCGA-CR-7399-01A-11D-2010-01	22	17423930	18613557	757	-0.420901
TCGA-CR-7399-01A-11D-2010-01	22	18613737	49331012	16180	0.000000
TCGA-CR-7399-01A-11D-2010-01	X	3157107	154905589	63813	0.000000
TCGA-CR-7401-01A-11D-2010-01	1	3218610	247813706	129197	0.000000
TCGA-CR-7401-01A-11D-2010-01	2	484222	186245039	99486	0.000000
TCGA-CR-7401-01A-11D-2010-01	2	186245792	186283241	23	0.616060
TCGA-CR-7401-01A-11D-2010-01	2	186283318	203105865	8187	0.000000
TCGA-CR-7401-01A-11D-2010-01	2	203106326	203286422	78	-0.315051
TCGA-CR-7401-01A-11D-2010-01	2	203286952	242476062	23574	0.000000
TCGA-CR-7401-01A-11D-2010-01	3	2212571	26704143	14346	0.000000
TCGA-CR-7401-01A-11D-2010-01	3	26704554	26707636	7	-0.874812
TCGA-CR-7401-01A-11D-2010-01	3	26710645	197538677	92068	0.000000
TCGA-CR-7401-01A-11D-2010-01	4	1053934	178093960	97711	0.000000
TCGA-CR-7401-01A-11D-2010-01	4	178094996	178105659	8	-0.754687
TCGA-CR-7401-01A-11D-2010-01	4	178108881	187554528	4369	0.000000
TCGA-CR-7401-01A-11D-2010-01	4	187556672	188447760	504	-0.534366
TCGA-CR-7401-01A-11D-2010-01	4	188448234	188762240	190	-0.221994
TCGA-CR-7401-01A-11D-2010-01	5	914233	180360469	100548	0.000000
TCGA-CR-7401-01A-11D-2010-01	6	1014281	170903919	96532	0.000000
TCGA-CR-7401-01A-11D-2010-01	7	705284	70113274	36387	0.000000
TCGA-CR-7401-01A-11D-2010-01	7	70113409	70172412	58	-0.361310
TCGA-CR-7401-01A-11D-2010-01	7	70174823	110427203	19758	0.000000
TCGA-CR-7401-01A-11D-2010-01	7	110432939	110529548	49	-0.326095
TCGA-CR-7401-01A-11D-2010-01	7	110529738	158385118	25103	0.000000
TCGA-CR-7401-01A-11D-2010-01	8	617667	145232496	81576	0.000000
TCGA-CR-7401-01A-11D-2010-01	9	789932	35493484	21238	0.000000
TCGA-CR-7401-01A-11D-2010-01	9	35496314	35986213	252	0.679010
TCGA-CR-7401-01A-11D-2010-01	9	35988450	37421237	894	-0.308344
TCGA-CR-7401-01A-11D-2010-01	9	37423232	37821461	254	0.276315
TCGA-CR-7401-01A-11D-2010-01	9	37823841	38747688	705	0.754518
TCGA-CR-7401-01A-11D-2010-01	9	71039044	140938752	44704	0.000000
TCGA-CR-7401-01A-11D-2010-01	10	415240	135225087	80905	0.000000
TCGA-CR-7401-01A-11D-2010-01	11	456120	134140152	77274	0.000000
TCGA-CR-7401-01A-11D-2010-01	12	889902	133161346	73975	0.000000
